103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008318|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101377|03-JAN-2020|INR|14422839|D Range|00|Control Gear|D Range|Contactor|D09-17|LC1D173N|Contactor (D )   17 A 1 NO 415V AC|3.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-1188.0|||||564.81|0.89|0||540217291.0||||10800.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008318|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101377|03-JAN-2020|INR|14422839|D Range|00|Control Gear|D Range|Control Relay||CA2DN1319U|Control Relay  (D )  3NO+1NC  240V AC|5.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-1567.5|||||722.69|1.89|0||540217292.0||||14250.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008318|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101377|03-JAN-2020|INR|14422839|D Range|00|Control Gear|D Range|Contactor|D40-80|LC1D633F|Contactor (D )   63 A 1 NO 110V AC|2.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-5352.6|||||1915.74|0.0|0||540217293.0||||48660.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008318|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101377|03-JAN-2020|INR|14422839|PB/PL|00|PB/PL|Metalic|Sig Devic|LED|RCP7IVL74110VAC|BARREL TYPE LED RED 110V AC|7.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-277.2|||||141.59|152.95|0||540217294.0||||2520.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008318|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101377|03-JAN-2020|INR|14422839|PB/PL|00|PB/PL|Metalic|Sig Devic|LED|RCP7IVL73110VAC|BARREL TYPE LED GREEN 110V AC|5.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-198.0|||||95.46|139.25|0||540217295.0||||1800.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008318|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101377|03-JAN-2020|INR|14422839|PB/PL|00|PB/PL|Metalic|Sig Devic|LED|RCP7IVL75110VAC|BARREL TYPE LED AMBER 110V AC|3.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-118.8|||||60.68|65.55|0||540217296.0||||1080.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008318|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101385|04-JAN-2020|INR|14423049|D Range|00|Control Gear|D Range|D OLR|LR1D(frame1)|LR1D09306|Thermal O/ L Relay (D)  (1.00-1.60)|5.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-1963.5|||||409.36|0.0|0||540292536.0||||17850.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008321|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101379|03-JAN-2020|INR|14422840|PB/PL|00|PB/PL|Metalic|Contr Dev|Actuators|RCB2BA2|PUSH BUTTON FLUSH TYPE (BLACK) WITH CARRIER|135.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-2895.75|||||3765.88|0.0|0||540236685.0||||26325.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008321|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101379|03-JAN-2020|INR|14422840|PB/PL|00|PB/PL|Metalic|Contr Dev|Actuators|RCB2BA3|PUSH BUTTON FLUSH TYPE (GREEN) WITH CARRIER|34.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-729.3|||||966.29|0.0|0||540236686.0||||6630.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008321|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101379|03-JAN-2020|INR|14422840|PB/PL|00|PB/PL|Metalic|Contr Dev|Actuators|RCB2BL2|PUSH BUTTON PROJECTING (BLACK) WITH CARRIER|110.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-2468.4|||||3160.89|0.0|0||540236687.0||||22440.0|
